n = 22438, term = 12, ratio = 1.009772, overshoot = 1.852655e+10162
n = 22451, term = 13, ratio = 1.055402, overshoot = 5.506834e+10168
n = 22464, term = 13, ratio = 1.053728, overshoot = 5.599862e+10174
n = 22476, term = 12, ratio = 1.022685, overshoot = 6.198132e+10179
n = 22489, term = 13, ratio = 1.035466, overshoot = 1.016064e+10186
n = 22501, term = 12, ratio = 1.006555, overshoot = 4.923013e+10190
n = 22514, term = 13, ratio = 1.049384, overshoot = 1.944526e+10197
n = 22526, term = 12, ratio = 1.017294, overshoot = 1.785089e+10202
n = 22539, term = 13, ratio = 1.032929, overshoot = 3.564015e+10208
n = 22551, term = 12, ratio = 1.003819, overshoot = 1.083434e+10213
n = 22564, term = 13, ratio = 1.012519, overshoot = 3.724438e+10219
n = 22577, term = 13, ratio = 1.044198, overshoot = 6.893995e+10225
n = 22589, term = 12, ratio = 1.014212, overshoot = 5.811136e+10230
n = 22602, term = 13, ratio = 1.028256, overshoot = 1.211483e+10237
n = 22615, term = 13, ratio = 1.063652, overshoot = 1.430840e+10243
n = 22627, term = 12, ratio = 1.033652, overshoot = 1.983031e+10248
n = 22639, term = 12, ratio = 1.004055, overshoot = 6.263507e+10252
n = 22652, term = 13, ratio = 1.022199, overshoot = 3.595765e+10259
n = 22665, term = 13, ratio = 1.015799, overshoot = 2.683362e+10265
n = 22678, term = 13, ratio = 1.055154, overshoot = 4.911430e+10271
n = 22690, term = 12, ratio = 1.026145, overshoot = 6.103176e+10276
n = 22703, term = 13, ratio = 1.042262, overshoot = 1.034469e+10283
n = 22715, term = 12, ratio = 1.013989, overshoot = 8.976627e+10287
n = 22728, term = 13, ratio = 1.018821, overshoot = 1.266352e+10294
n = 22741, term = 13, ratio = 1.053777, overshoot = 1.897063e+10300
n = 22753, term = 12, ratio = 1.025351, overshoot = 2.344327e+10305
n = 22766, term = 13, ratio = 1.039308, overshoot = 3.811538e+10311
n = 22778, term = 12, ratio = 1.006221, overshoot = 1.581225e+10316
n = 22791, term = 13, ratio = 1.048191, overshoot = 6.422420e+10322
n = 22803, term = 12, ratio = 1.019475, overshoot = 6.803651e+10327
n = 22816, term = 13, ratio = 1.036495, overshoot = 1.336923e+10334
n = 22828, term = 12, ratio = 1.001454, overshoot = 1.396017e+10338
n = 22841, term = 13, ratio = 1.008861, overshoot = 8.922836e+10344
n = 22854, term = 13, ratio = 1.045878, overshoot = 2.422050e+10351
n = 22866, term = 12, ratio = 1.017516, overshoot = 2.424137e+10356
n = 22879, term = 13, ratio = 1.022844, overshoot = 3.315118e+10362
n = 22892, term = 13, ratio = 1.065720, overshoot = 5.000226e+10368
n = 22904, term = 12, ratio = 1.037252, overshoot = 7.429800e+10373
n = 22917, term = 13, ratio = 1.035170, overshoot = 7.355330e+10379
n = 22929, term = 12, ratio = 1.003266, overshoot = 1.790393e+10384
n = 22942, term = 13, ratio = 1.016103, overshoot = 9.257128e+10390
n = 22955, term = 13, ratio = 1.057929, overshoot = 1.745973e+10397
n = 22967, term = 12, ratio = 1.030031, overshoot = 2.372699e+10402
n = 22980, term = 13, ratio = 1.042817, overshoot = 3.547287e+10408
n = 22992, term = 12, ratio = 1.013053, overshoot = 2.834783e+10413
n = 23005, term = 13, ratio = 1.021106, overshoot = 4.806511e+10419
n = 23018, term = 13, ratio = 1.057277, overshoot = 6.838612e+10425
n = 23030, term = 12, ratio = 1.024348, overshoot = 7.620570e+10430
n = 23043, term = 13, ratio = 1.037118, overshoot = 1.218176e+10437
n = 23055, term = 12, ratio = 1.007968, overshoot = 6.854966e+10441
n = 23068, term = 13, ratio = 1.051419, overshoot = 2.319336e+10448
n = 23080, term = 12, ratio = 1.015990, overshoot = 1.890674e+10453
n = 23093, term = 13, ratio = 1.032046, overshoot = 3.973311e+10459
n = 23105, term = 12, ratio = 1.002588, overshoot = 8.411789e+10463
n = 23118, term = 13, ratio = 1.011846, overshoot = 4.037333e+10470
n = 23131, term = 13, ratio = 1.038644, overshoot = 6.905072e+10476
n = 23143, term = 12, ratio = 1.007598, overshoot = 3.559110e+10481
n = 23156, term = 13, ratio = 1.023336, overshoot = 1.146208e+10488
n = 23169, term = 13, ratio = 1.068324, overshoot = 1.759441e+10494
n = 23181, term = 12, ratio = 1.002673, overshoot = 3.609484e+10498
n = 23194, term = 13, ratio = 1.036020, overshoot = 2.549687e+10505
n = 23206, term = 12, ratio = 1.006290, overshoot = 1.167092e+10510
n = 23219, term = 13, ratio = 1.020072, overshoot = 3.905450e+10516
n = 23232, term = 13, ratio = 1.062298, overshoot = 6.355147e+10522
n = 23244, term = 12, ratio = 1.030625, overshoot = 8.189587e+10527
n = 23256, term = 12, ratio = 1.000454, overshoot = 3.179336e+10531
n = 23269, term = 13, ratio = 1.017291, overshoot = 1.270994e+10539
n = 23282, term = 13, ratio = 1.019732, overshoot = 1.520868e+10545
n = 23295, term = 13, ratio = 1.054946, overshoot = 2.220405e+10551
n = 23307, term = 12, ratio = 1.026164, overshoot = 2.771715e+10556
n = 23320, term = 13, ratio = 1.040438, overshoot = 4.491923e+10562
n = 23332, term = 12, ratio = 1.002414, overshoot = 7.028743e+10566
n = 23345, term = 13, ratio = 1.046091, overshoot = 7.036587e+10573
n = 23357, term = 12, ratio = 1.016948, overshoot = 6.782726e+10578
n = 23370, term = 13, ratio = 1.034906, overshoot = 1.464835e+10585
n = 23383, term = 13, ratio = 1.028618, overshoot = 1.259313e+10591
n = 23396, term = 13, ratio = 1.067479, overshoot = 1.556772e+10597
n = 23408, term = 12, ratio = 1.038857, overshoot = 2.349965e+10602
n = 23420, term = 12, ratio = 1.010053, overshoot = 1.593853e+10607
n = 23433, term = 13, ratio = 1.026861, overshoot = 4.465420e+10613
n = 23446, term = 13, ratio = 1.031624, overshoot = 5.512629e+10619
n = 23458, term = 12, ratio = 1.001620, overshoot = 7.401437e+10623
n = 23471, term = 13, ratio = 1.038051, overshoot = 9.116174e+10630
n = 23483, term = 12, ratio = 1.009582, overshoot = 6.018012e+10635
n = 23496, term = 13, ratio = 1.019144, overshoot = 1.260741e+10642
n = 23509, term = 13, ratio = 1.060554, overshoot = 2.090733e+10648
n = 23521, term = 12, ratio = 1.032195, overshoot = 2.914003e+10653
n = 23533, term = 12, ratio = 1.003476, overshoot = 8.247597e+10657
n = 23546, term = 13, ratio = 1.014374, overshoot = 3.576194e+10664
n = 23559, term = 13, ratio = 1.021668, overshoot = 5.652592e+10670
n = 23572, term = 13, ratio = 1.058187, overshoot = 7.958520e+10676
n = 23584, term = 12, ratio = 1.018905, overshoot = 6.778413e+10681
n = 23597, term = 13, ratio = 1.032627, overshoot = 1.226639e+10688
n = 23609, term = 12, ratio = 1.002855, overshoot = 2.813899e+10692
n = 23622, term = 13, ratio = 1.048639, overshoot = 2.513279e+10699
n = 23635, term = 13, ratio = 1.046824, overshoot = 2.537037e+10705
n = 23647, term = 12, ratio = 1.015444, overshoot = 2.193634e+10710
n = 23660, term = 13, ratio = 1.028215, overshoot = 4.202251e+10716
n = 23673, term = 13, ratio = 1.069583, overshoot = 5.433379e+10722
n = 23685, term = 12, ratio = 1.042063, overshoot = 8.610006e+10727
n = 23697, term = 12, ratio = 1.009649, overshoot = 5.177590e+10732
n = 23710, term = 13, ratio = 1.025330, overshoot = 1.425194e+10739
n = 23723, term = 13, ratio = 1.033289, overshoot = 1.964003e+10745
n = 23735, term = 12, ratio = 1.004621, overshoot = 7.147135e+10749
n = 23748, term = 13, ratio = 1.036487, overshoot = 2.958658e+10756
n = 23760, term = 12, ratio = 1.006199, overshoot = 1.317776e+10761
n = 23773, term = 13, ratio = 1.020296, overshoot = 4.523828e+10767
n = 23786, term = 13, ratio = 1.063196, overshoot = 7.385113e+10773
n = 23798, term = 12, ratio = 1.028195, overshoot = 8.637340e+10778
n = 23811, term = 13, ratio = 1.044039, overshoot = 1.414621e+10785
n = 23823, term = 12, ratio = 1.014932, overshoot = 1.257342e+10790
n = 23836, term = 13, ratio = 1.024059, overshoot = 2.124366e+10796
n = 23849, term = 13, ratio = 1.050509, overshoot = 2.338222e+10802
n = 23861, term = 12, ratio = 1.019831, overshoot = 2.406531e+10807
n = 23874, term = 13, ratio = 1.035357, overshoot = 4.499154e+10813
n = 23886, term = 12, ratio = 1.006495, overshoot = 2.166720e+10818
n = 23899, term = 13, ratio = 1.014912, overshoot = 5.215917e+10824
n = 23912, term = 13, ratio = 1.047830, overshoot = 8.771382e+10830
n = 23924, term = 12, ratio = 1.018445, overshoot = 8.867324e+10835
n = 23937, term = 13, ratio = 1.032040, overshoot = 1.615064e+10842
n = 23950, term = 13, ratio = 1.069642, overshoot = 1.840550e+10848
n = 23962, term = 12, ratio = 1.040478, overshoot = 2.804342e+10853
n = 23974, term = 12, ratio = 1.011361, overshoot = 2.063384e+10858
n = 23987, term = 13, ratio = 1.028377, overshoot = 5.404079e+10864
n = 24000, term = 13, ratio = 1.030979, overshoot = 6.186227e+10870
n = 24012, term = 12, ratio = 1.000282, overshoot = 1.477822e+10874
n = 24025, term = 13, ratio = 1.037520, overshoot = 1.029747e+10882
n = 24037, term = 12, ratio = 1.008826, overshoot = 6.349920e+10886
n = 24050, term = 13, ratio = 1.014120, overshoot = 1.065231e+10893
n = 24063, term = 13, ratio = 1.057302, overshoot = 2.266447e+10899
n = 24075, term = 12, ratio = 1.028511, overshoot = 2.956108e+10904
n = 24088, term = 13, ratio = 1.046261, overshoot = 5.029525e+10910
n = 24101, term = 13, ratio = 1.040046, overshoot = 4.565338e+10916
n = 24113, term = 12, ratio = 1.008695, overshoot = 2.598645e+10921
n = 24126, term = 13, ratio = 1.050152, overshoot = 7.858000e+10927
n = 24138, term = 12, ratio = 1.021678, overshoot = 8.904121e+10932
n = 24151, term = 13, ratio = 1.038278, overshoot = 1.648575e+10939
n = 24163, term = 12, ratio = 1.006082, overshoot = 6.866660e+10943
n = 24176, term = 13, ratio = 1.013306, overshoot = 1.575309e+10950
n = 24189, term = 13, ratio = 1.049296, overshoot = 3.059751e+10956
n = 24201, term = 12, ratio = 1.021145, overshoot = 3.440553e+10961
n = 24214, term = 13, ratio = 1.030580, overshoot = 5.217272e+10967
n = 24226, term = 12, ratio = 1.000211, overshoot = 9.456573e+10970
n = 24239, term = 13, ratio = 1.043445, overshoot = 1.018730e+10979
n = 24251, term = 12, ratio = 1.007395, overshoot = 4.545472e+10983
n = 24264, term = 13, ratio = 1.023344, overshoot = 1.504671e+10990
n = 24277, term = 13, ratio = 1.031619, overshoot = 2.137009e+10996
n = 24289, term = 12, ratio = 1.002624, overshoot = 4.649088e+11000
n = 24302, term = 13, ratio = 1.029541, overshoot = 2.744038e+11007
n = 24315, term = 13, ratio = 1.043245, overshoot = 4.212200e+11013
n = 24327, term = 12, ratio = 1.013880, overshoot = 3.544173e+11018
n = 24340, term = 13, ratio = 1.059213, overshoot = 7.926756e+11024
n = 24353, term = 13, ratio = 1.057450, overshoot = 8.064414e+11030
n = 24365, term = 12, ratio = 1.026440, overshoot = 9.729369e+11035
n = 24378, term = 13, ratio = 1.039081, overshoot = 1.507950e+11042
n = 24390, term = 12, ratio = 1.010195, overshoot = 1.031169e+11047
n = 24403, term = 13, ratio = 1.052780, overshoot = 2.798996e+11053
n = 24415, term = 12, ratio = 1.020727, overshoot = 2.881364e+11058
n = 24428, term = 13, ratio = 1.036226, overshoot = 5.280724e+11064
n = 24440, term = 12, ratio = 1.007139, overshoot = 2.728052e+11069
n = 24453, term = 13, ratio = 1.015732, overshoot = 6.303595e+11075
n = 24466, term = 13, ratio = 1.047231, overshoot = 9.922110e+11081
n = 24478, term = 12, ratio = 1.017269, overshoot = 9.509903e+11086
n = 24491, term = 13, ratio = 1.031194, overshoot = 1.801350e+11093
n = 24503, term = 12, ratio = 1.002370, overshoot = 3.587227e+11097
n = 24516, term = 13, ratio = 1.038976, overshoot = 3.093371e+11104
n = 24528, term = 12, ratio = 1.008338, overshoot = 1.734644e+11109
n = 24541, term = 13, ratio = 1.025828, overshoot = 5.634608e+11115
n = 24554, term = 13, ratio = 1.034838, overshoot = 7.969349e+11121
n = 24567, term = 13, ratio = 1.060978, overshoot = 7.313346e+11127
n = 24579, term = 12, ratio = 1.030621, overshoot = 9.627286e+11132
n = 24591, term = 12, ratio = 1.000865, overshoot = 7.130895e+11136
n = 24604, term = 13, ratio = 1.017397, overshoot = 1.503444e+11144
n = 24617, term = 13, ratio = 1.021925, overshoot = 1.986795e+11150
n = 24630, term = 13, ratio = 1.056553, overshoot = 2.686856e+11156
n = 24642, term = 12, ratio = 1.028045, overshoot = 3.492871e+11161
n = 24655, term = 13, ratio = 1.041815, overshoot = 5.460917e+11167
n = 24667, term = 12, ratio = 1.008690, overshoot = 2.974998e+11172
n = 24680, term = 13, ratio = 1.050436, overshoot = 9.052743e+11178
n = 24692, term = 12, ratio = 1.021685, overshoot = 1.020322e+11184
n = 24705, term = 13, ratio = 1.038566, overshoot = 1.902776e+11190
n = 24717, term = 12, ratio = 1.003509, overshoot = 4.538915e+11194
n = 24730, term = 13, ratio = 1.010810, overshoot = 1.466031e+11201
n = 24743, term = 13, ratio = 1.047665, overshoot = 3.389157e+11207
n = 24755, term = 12, ratio = 1.019277, overshoot = 3.593082e+11212
n = 24768, term = 13, ratio = 1.024515, overshoot = 4.791331e+11218
n = 24781, term = 13, ratio = 1.067238, overshoot = 6.889871e+11224
n = 24793, term = 12, ratio = 1.038743, overshoot = 1.040723e+11230
n = 24805, term = 12, ratio = 1.009998, overshoot = 7.040459e+11234
n = 24818, term = 13, ratio = 1.008166, overshoot = 6.029737e+11240
n = 24831, term = 13, ratio = 1.019107, overshoot = 1.479347e+11247
n = 24844, term = 13, ratio = 1.060115, overshoot = 2.440242e+11253
n = 24856, term = 12, ratio = 1.031927, overshoot = 3.397434e+11258
n = 24868, term = 12, ratio = 1.003301, overshoot = 9.208859e+11262
n = 24881, term = 13, ratio = 1.016465, overshoot = 4.816013e+11269
n = 24894, term = 13, ratio = 1.023598, overshoot = 7.237794e+11275
n = 24907, term = 13, ratio = 1.059196, overshoot = 9.518990e+11281
n = 24919, term = 12, ratio = 1.026040, overshoot = 1.097690e+11287
n = 24932, term = 13, ratio = 1.038556, overshoot = 1.704252e+11293
n = 24944, term = 12, ratio = 1.009271, overshoot = 1.074302e+11298
n = 24957, term = 13, ratio = 1.052507, overshoot = 3.189794e+11304
n = 24969, term = 12, ratio = 1.016991, overshoot = 2.705903e+11309
n = 24982, term = 13, ratio = 1.032911, overshoot = 5.495696e+11315
n = 24994, term = 12, ratio = 1.003373, overshoot = 1.476455e+11320
n = 25007, term = 13, ratio = 1.012520, overshoot = 5.746918e+11326
n = 25020, term = 13, ratio = 1.039203, overshoot = 9.434390e+11332
n = 25032, term = 12, ratio = 1.008088, overshoot = 5.102698e+11337
n = 25045, term = 13, ratio = 1.023731, overshoot = 1.569827e+11344
n = 25058, term = 13, ratio = 1.068616, overshoot = 2.379767e+11350
n = 25070, term = 12, ratio = 1.002912, overshoot = 5.295632e+11354
n = 25083, term = 13, ratio = 1.036171, overshoot = 3.448287e+11361
n = 25095, term = 12, ratio = 1.006371, overshoot = 1.592105e+11366
n = 25108, term = 13, ratio = 1.020076, overshoot = 5.260878e+11372
n = 25121, term = 13, ratio = 1.062227, overshoot = 8.549423e+11378
n = 25133, term = 12, ratio = 1.030483, overshoot = 1.097895e+11384
n = 25145, term = 12, ratio = 1.000239, overshoot = 2.252504e+11387
n = 25158, term = 13, ratio = 1.017007, overshoot = 1.683735e+11395
n = 25171, term = 13, ratio = 1.025501, overshoot = 2.647253e+11401
n = 25184, term = 13, ratio = 1.056673, overshoot = 3.084482e+11407
n = 25196, term = 12, ratio = 1.026994, overshoot = 3.851328e+11412
n = 25209, term = 13, ratio = 1.040767, overshoot = 6.098882e+11418
n = 25221, term = 12, ratio = 1.012211, overshoot = 4.789045e+11423
n = 25234, term = 13, ratio = 1.048440, overshoot = 9.960061e+11429
n = 25246, term = 12, ratio = 1.018087, overshoot = 9.749186e+11434
n = 25259, term = 13, ratio = 1.035389, overshoot = 2.000142e+11441
n = 25272, term = 13, ratio = 1.028734, overshoot = 1.702906e+11447
n = 25285, term = 13, ratio = 1.067325, overshoot = 2.091913e+11453
n = 25297, term = 12, ratio = 1.038510, overshoot = 3.136726e+11458
n = 25309, term = 12, ratio = 1.009536, overshoot = 2.036213e+11463
n = 25322, term = 13, ratio = 1.026209, overshoot = 5.868134e+11469
n = 25335, term = 13, ratio = 1.030853, overshoot = 7.243378e+11475
n = 25347, term = 12, ratio = 1.000716, overshoot = 4.404907e+11479
n = 25360, term = 13, ratio = 1.037074, overshoot = 1.196253e+11487
n = 25372, term = 12, ratio = 1.008484, overshoot = 7.175855e+11491
n = 25385, term = 13, ratio = 1.017965, overshoot = 1.593374e+11498
n = 25398, term = 13, ratio = 1.059337, overshoot = 2.759238e+11504
n = 25410, term = 12, ratio = 1.030864, overshoot = 3.762306e+11509
n = 25422, term = 12, ratio = 1.002027, overshoot = 6.478793e+11513
n = 25435, term = 13, ratio = 1.012863, overshoot = 4.309974e+11520
n = 25448, term = 13, ratio = 1.020091, overshoot = 7.059205e+11526
n = 25461, term = 13, ratio = 1.056595, overshoot = 1.042543e+11533
n = 25473, term = 12, ratio = 1.028466, overshoot = 1.374598e+11538
n = 25486, term = 13, ratio = 1.033645, overshoot = 1.703637e+11544
n = 25498, term = 12, ratio = 1.002541, overshoot = 3.372673e+11548
n = 25511, term = 13, ratio = 1.047719, overshoot = 3.320867e+11555
n = 25523, term = 12, ratio = 1.019230, overshoot = 3.508149e+11560
n = 25536, term = 13, ratio = 1.017401, overshoot = 3.328807e+11566
n = 25549, term = 13, ratio = 1.028226, overshoot = 5.661808e+11572
n = 25562, term = 13, ratio = 1.068838, overshoot = 7.239425e+11578
n = 25574, term = 12, ratio = 1.040898, overshoot = 1.127493e+11584
n = 25586, term = 12, ratio = 1.008165, overshoot = 5.900478e+11588
n = 25599, term = 13, ratio = 1.023646, overshoot = 1.791892e+11595
n = 25612, term = 13, ratio = 1.031445, overshoot = 2.498624e+11601
n = 25624, term = 12, ratio = 1.002579, overshoot = 5.372710e+11605
n = 25637, term = 13, ratio = 1.034379, overshoot = 3.754562e+11612
n = 25649, term = 12, ratio = 1.003915, overshoot = 1.120688e+11617
n = 25662, term = 13, ratio = 1.017937, overshoot = 5.384589e+11623
n = 25675, term = 13, ratio = 1.060842, overshoot = 9.575838e+11629
n = 25687, term = 12, ratio = 1.025668, overshoot = 1.059014e+11635
n = 25700, term = 13, ratio = 1.041467, overshoot = 1.793949e+11641
n = 25712, term = 12, ratio = 1.012202, overshoot = 1.383799e+11646
n = 25725, term = 13, ratio = 1.021274, overshoot = 2.529933e+11652
n = 25738, term = 13, ratio = 1.047722, overshoot = 2.975390e+11658
n = 25750, term = 12, ratio = 1.016882, overshoot = 2.759279e+11663
n = 25763, term = 13, ratio = 1.032382, overshoot = 5.549653e+11669
n = 25775, term = 12, ratio = 1.003362, overshoot = 1.510392e+11674
n = 25788, term = 13, ratio = 1.011734, overshoot = 5.527559e+11680
n = 25801, term = 13, ratio = 1.044688, overshoot = 1.103731e+11687
n = 25813, term = 12, ratio = 1.015141, overshoot = 9.803238e+11691
n = 25826, term = 13, ratio = 1.028713, overshoot = 1.949382e+11698
n = 25839, term = 13, ratio = 1.070481, overshoot = 2.508719e+11704
n = 25851, term = 12, ratio = 1.039004, overshoot = 3.639407e+11709
n = 25863, term = 12, ratio = 1.009012, overshoot = 2.204248e+11714
n = 25876, term = 13, ratio = 1.025619, overshoot = 6.570772e+11720
n = 25889, term = 13, ratio = 1.034023, overshoot = 9.150296e+11726
n = 25902, term = 13, ratio = 1.064907, overshoot = 9.152167e+11732
n = 25914, term = 12, ratio = 1.035472, overshoot = 1.311178e+11738
n = 25926, term = 12, ratio = 1.006174, overshoot = 5.982786e+11742
n = 25939, term = 13, ratio = 1.011127, overshoot = 1.130524e+11749
n = 25952, term = 13, ratio = 1.054187, overshoot = 2.886525e+11755
n = 25964, term = 12, ratio = 1.025119, overshoot = 3.507754e+11760
n = 25977, term = 13, ratio = 1.042775, overshoot = 6.263382e+11766
n = 25990, term = 13, ratio = 1.036408, overshoot = 5.590036e+11772
n = 26002, term = 12, ratio = 1.004824, overshoot = 1.941793e+11777
n = 26015, term = 13, ratio = 1.046333, overshoot = 9.777359e+11783
n = 26027, term = 12, ratio = 1.017651, overshoot = 9.764327e+11788
n = 26040, term = 13, ratio = 1.034226, overshoot = 1.985328e+11795
n = 26052, term = 12, ratio = 1.001812, overshoot = 2.754780e+11799
n = 26065, term = 13, ratio = 1.008983, overshoot = 1.432365e+11806
n = 26078, term = 13, ratio = 1.045050, overshoot = 3.765967e+11812
n = 26090, term = 12, ratio = 1.016701, overshoot = 3.659759e+11817
n = 26103, term = 13, ratio = 1.026104, overshoot = 5.998193e+11823
n = 26116, term = 13, ratio = 1.067130, overshoot = 8.087351e+11829
n = 26128, term = 12, ratio = 1.038888, overshoot = 1.228133e+11835
n = 26140, term = 12, ratio = 1.010284, overshoot = 8.513677e+11839
n = 26153, term = 13, ratio = 1.021021, overshoot = 1.824800e+11846
n = 26166, term = 13, ratio = 1.028180, overshoot = 2.565129e+11852
n = 26179, term = 13, ratio = 1.064371, overshoot = 3.072080e+11858
n = 26191, term = 12, ratio = 1.036463, overshoot = 4.561708e+11863
n = 26204, term = 13, ratio = 1.041587, overshoot = 5.455554e+11869
n = 26216, term = 12, ratio = 1.010726, overshoot = 3.688502e+11874
n = 26229, term = 13, ratio = 1.055519, overshoot = 1.000987e+11881
n = 26242, term = 13, ratio = 1.053378, overshoot = 1.009141e+11887
n = 26254, term = 12, ratio = 1.021979, overshoot = 1.089271e+11892
n = 26267, term = 13, ratio = 1.034473, overshoot = 1.791458e+11898
n = 26279, term = 12, ratio = 1.005287, overshoot = 7.203012e+11902
n = 26292, term = 13, ratio = 1.047940, overshoot = 3.424040e+11909
n = 26304, term = 12, ratio = 1.015607, overshoot = 2.922121e+11914
n = 26317, term = 13, ratio = 1.031078, overshoot = 6.101355e+11920
n = 26329, term = 12, ratio = 1.001738, overshoot = 8.944814e+11924
n = 26342, term = 13, ratio = 1.010283, overshoot = 5.549177e+11931
n = 26355, term = 13, ratio = 1.041867, overshoot = 1.184578e+11938
n = 26367, term = 12, ratio = 1.011657, overshoot = 8.646265e+11942
n = 26380, term = 13, ratio = 1.025583, overshoot = 1.989654e+11949
n = 26393, term = 13, ratio = 1.068160, overshoot = 2.779258e+11955
n = 26405, term = 12, ratio = 1.033262, overshoot = 3.555372e+11960
n = 26417, term = 12, ratio = 1.002372, overshoot = 6.645575e+11964
n = 26430, term = 13, ratio = 1.019896, overshoot = 5.845826e+11971
n = 26443, term = 13, ratio = 1.028892, overshoot = 8.901466e+11977
n = 26456, term = 13, ratio = 1.055127, overshoot = 8.904572e+11983
n = 26468, term = 12, ratio = 1.024519, overshoot = 1.038210e+11989
n = 26481, term = 13, ratio = 1.039888, overshoot = 1.771049e+11995
n = 26493, term = 12, ratio = 1.011083, overshoot = 1.289945e+12000
n = 26506, term = 13, ratio = 1.019378, overshoot = 2.364993e+12006
n = 26519, term = 13, ratio = 1.052065, overshoot = 3.331510e+12012
n = 26531, term = 12, ratio = 1.022734, overshoot = 3.813349e+12017
n = 26544, term = 13, ratio = 1.036188, overshoot = 6.365024e+12023
n = 26556, term = 12, ratio = 1.007610, overshoot = 3.508640e+12028
n = 26569, term = 13, ratio = 1.046372, overshoot = 1.120982e+12035
n = 26581, term = 12, ratio = 1.016595, overshoot = 1.051634e+12040
n = 26594, term = 13, ratio = 1.033060, overshoot = 2.196785e+12046
n = 26607, term = 13, ratio = 1.035364, overshoot = 2.464019e+12052
n = 26619, term = 12, ratio = 1.004598, overshoot = 8.398757e+12056
n = 26632, term = 13, ratio = 1.041499, overshoot = 3.974074e+12063
n = 26644, term = 12, ratio = 1.012784, overshoot = 3.209206e+12068
n = 26657, term = 13, ratio = 1.017928, overshoot = 4.719168e+12074
n = 26670, term = 13, ratio = 1.060825, overshoot = 8.394363e+12080
n = 26682, term = 12, ratio = 1.032039, overshoot = 1.159110e+12086
n = 26694, term = 12, ratio = 1.003002, overshoot = 2.847239e+12090
n = 26707, term = 13, ratio = 1.001068, overshoot = 1.062451e+12096
n = 26720, term = 13, ratio = 1.012003, overshoot = 1.251642e+12103
n = 26733, term = 13, ratio = 1.053228, overshoot = 2.910023e+12109
n = 26745, term = 12, ratio = 1.024762, overshoot = 3.548792e+12114
n = 26758, term = 13, ratio = 1.041222, overshoot = 6.194698e+12120
n = 26770, term = 12, ratio = 1.009042, overshoot = 3.562113e+12125
n = 26783, term = 13, ratio = 1.016160, overshoot = 6.675319e+12131
n = 26796, term = 13, ratio = 1.051961, overshoot = 1.125333e+12138
n = 26808, term = 12, ratio = 1.023810, overshoot = 1.351796e+12143
n = 26821, term = 13, ratio = 1.033138, overshoot = 1.972722e+12149
n = 26833, term = 12, ratio = 1.002771, overshoot = 4.324686e+12153
n = 26846, term = 13, ratio = 1.045811, overshoot = 3.748205e+12160
n = 26858, term = 12, ratio = 1.017402, overshoot = 3.732460e+12165
n = 26871, term = 13, ratio = 1.028050, overshoot = 6.308536e+12171
n = 26884, term = 13, ratio = 1.035146, overshoot = 8.288333e+12177
n = 26896, term = 12, ratio = 1.005734, overshoot = 3.544577e+12182
n = 26909, term = 13, ratio = 1.032230, overshoot = 1.044650e+12189
n = 26921, term = 12, ratio = 1.000645, overshoot = 5.482193e+12192
n = 26934, term = 13, ratio = 1.016207, overshoot = 1.443893e+12200
n = 26947, term = 13, ratio = 1.061278, overshoot = 2.862347e+12206
n = 26960, term = 13, ratio = 1.059396, overshoot = 2.909163e+12212
n = 26972, term = 12, ratio = 1.028338, overshoot = 3.638565e+12217
n = 26985, term = 13, ratio = 1.040846, overshoot = 5.499297e+12223
n = 26997, term = 12, ratio = 1.011914, overshoot = 4.204943e+12228
n = 27010, term = 13, ratio = 1.054326, overshoot = 1.005244e+12235
n = 27022, term = 12, ratio = 1.022236, overshoot = 1.078605e+12240
n = 27035, term = 13, ratio = 1.037621, overshoot = 1.913530e+12246
n = 27047, term = 12, ratio = 1.008491, overshoot = 1.132124e+12251
n = 27060, term = 13, ratio = 1.016984, overshoot = 2.374613e+12257
n = 27073, term = 13, ratio = 1.048357, overshoot = 3.544680e+12263
n = 27085, term = 12, ratio = 1.018351, overshoot = 3.526340e+12268
n = 27098, term = 13, ratio = 1.032180, overshoot = 6.483854e+12274
n = 27110, term = 12, ratio = 1.003305, overshoot = 1.745791e+12279
n = 27123, term = 13, ratio = 1.039795, overshoot = 1.102025e+12286
n = 27135, term = 12, ratio = 1.009106, overshoot = 6.610285e+12290
n = 27148, term = 13, ratio = 1.026503, overshoot = 2.017402e+12297
n = 27161, term = 13, ratio = 1.035428, overshoot = 2.827831e+12303
n = 27174, term = 13, ratio = 1.061476, overshoot = 2.572624e+12309
n = 27186, term = 12, ratio = 1.031062, overshoot = 3.407555e+12314
n = 27198, term = 12, ratio = 1.001245, overshoot = 3.579602e+12318
n = 27211, term = 13, ratio = 1.017692, overshoot = 5.334829e+12325
n = 27224, term = 13, ratio = 1.025918, overshoot = 8.195136e+12331
n = 27237, term = 13, ratio = 1.058374, overshoot = 9.676968e+12337
n = 27249, term = 12, ratio = 1.029225, overshoot = 1.270026e+12343
n = 27262, term = 13, ratio = 1.042576, overshoot = 1.940092e+12349
n = 27274, term = 12, ratio = 1.009220, overshoot = 1.101343e+12354
n = 27287, term = 13, ratio = 1.050739, overshoot = 3.177696e+12360
n = 27299, term = 12, ratio = 1.021844, overshoot = 3.586256e+12365
n = 27312, term = 13, ratio = 1.038585, overshoot = 6.642445e+12371
